,blnu_mT,all_sT,WW_mInv,bjets_mbb,blnu_pt,WW_mT,blnu_lnu_mT,blnu_bl_mInv,jj_lnu_dR,jj_l_dR,bb_lnu_dR,bjets_dR,bjets_mean_pt,min_b_l_dR,bjet_bijet_dR,ak4_jet1_phi,lep0_iso,nAK4_btag,lep0_eta,all_pt,nAK4,met_phi,bjet1_pt,bjet_bijet_dEta,ak4_jet2_eta,ak4_jet3_phi,ak4_jet3_eta,ak4_jet0_eta,ak4_jet1_eta,ak4_jet2_phi,ak4_jet2_pt,nAK4_nonbtag,jj_lnu_dPhi,jj_l_dPhi,bjet0_pt,bjets_pt_bb,ak4_jet3_bscore,bjets_dPhi,bjets_dEta,trijet_pt_rat,min_b_lnu_dPhi,trijet_pt,min_b_l_dPhi,bjet_bijet_dPhi,trijet_bijet_dPhi,jj_lnu_dEta,met_pt,lep0_phi,bb_lnu_dPhi,ak4_jet0_bscore,trijet_bijet_dR,trijet_bijet_dEta,ak4_jet3_pt,trijet_mInv,mjj,WW_pt,ak4_jet2_bscore,ak4_jet1_pt,jj_l_dEta,ak4_jet0_pt,bb_lnu_dEta,lep0_pt,all_jets_HT,all_mInv,all_mT,ak4_jet1_bscore
ak4_jet2_phi,-0.0002590950692485232,-0.000310693936883262,-0.00044831268926591705,-1.7554655786574483e-05,-0.0003384212459853033,-0.0004522831875405165,-0.00016793514562579725,-4.96042369455057e-05,-8.373688382367241e-05,-5.553504382188971e-05,-0.0002020219162435213,0.00032711446598301757,-0.0002038791644237585,-0.00018254082497802393,-0.0003537350431639407,-0.050809396978836144,0.0002607105341495233,-0.00022499247581461,0.00037291408740960854,-0.0001592149534946425,-9.945086853254504e-05,-0.05965489037422224,-0.0005395914043701631,1.4600313739988393e-05,0.00026534542369996487,-0.03671692246448278,-0.00021475687238224292,0.000510364263513523,-8.518256823739789e-05,1.0,-6.388954953510808e-05,4.6468993780268156e-05,-0.000367585448153564,3.87262863306158e-05,0.00025302161326346147,-0.0002889974980216964,-3.723316204280295e-05,-0.0005170238830869331,-0.0005674161096429971,0.0007638015799631115,-0.00016086243692364554,2.887513830750842e-06,0.00029951818423008873,0.0001305212476509307,0.00011776895019169254,6.280529278645766e-05,-0.00034876457925330905,-0.10404463743854545,0.00011537821500405581,0.00020315466543641332,-0.00022954281895898725,0.00011239024976288201,-0.00010522854930215891,-0.0005045697414861445,-0.0005325508331781182,-0.00033491605678645395,-0.00022818129604752996,-0.0004522128013533861,6.188864244137966e-05,-0.00032741831637546153,-5.975309659502272e-05,0.0003350515228590138,-0.00034965382853018945,-0.00044170698960728234,-0.00044007224958431444,-0.00017256360821623324
ak4_jet2_pt,0.45385164093123903,0.7432261977788038,0.4660855905158356,0.3915927231842646,0.49843668047216094,0.5052925545543008,0.20258177395108676,0.16759955797423828,0.026891135758802538,0.04172909113068733,-0.2061981986099981,0.03464819296315052,0.5510296589893787,-0.2318415762123215,-0.018482235328820717,0.0002700472460454732,0.005243883759688636,0.048391776041321014,0.00010682069553197179,0.04480612745433895,0.3299644894126456,0.00012176451244419237,0.4182662598178865,0.00038035662199758065,-0.00041822376500021954,0.00013200313756907216,-0.00023484394662348418,-0.0002840509446002872,2.115471006734271e-05,-6.388954953510808e-05,1.0,0.2582343918198756,0.00046238891364684686,0.0005256274339338433,0.4196739955675023,0.3966524757205958,0.02828493760401146,-0.00036592321000625114,-0.00048224086795907114,0.10614108258429147,0.040412138372701446,0.6362252777100118,0.03006035149862233,-0.000557733539252371,-0.00021738336817617385,0.00020381002198541917,0.17626261797757847,-8.183304925689424e-07,-0.00018895119299076272,-0.10246448076957496,-0.1791340658929682,0.0002316778573200509,0.7209457773323711,0.46134133230025176,0.3731446865938469,0.48019095610659135,0.056008787392359406,0.7159607057129729,0.0002811645909833288,0.5679978629250516,0.0001389998711690932,0.1361818410514383,0.8060833271739728,0.6597164302908965,0.6595687331022962,-0.018092276004614046
nAK4_nonbtag,0.1329613309328326,0.36613614238567427,0.19880611389617772,6.825817601403817e-05,0.12213251010312008,0.22235535022441366,0.1070194110747266,0.0767354732830625,-0.018951636940101622,-0.009041807192722438,-0.08193703329955032,-0.027479735124067723,0.015581303608405737,-0.00840826243122066,-0.00039893641139482783,0.0002568758320924052,0.004831113816792079,-0.5022327934804146,-0.000593618854122005,0.037850729046132736,0.8090863991883632,-0.0003615526422846583,-0.006228730167377075,0.0010402491516322216,-0.0008853973047247637,0.00046575592199891297,-0.000829742708074401,-0.0007951502193811839,-0.0007772327436100354,4.6468993780268156e-05,0.2582343918198756,1.0,0.0004856718349666936,0.0001865905834150459,0.031023884067068897,0.09254145056454512,-0.13231019385516757,0.00017781886232380464,-0.0002995338072319763,0.20781798317824096,0.03833549593725181,0.2686892928087301,0.03190592407813875,-0.0002764572877523089,-4.750599020092029e-05,0.0005532384208808576,0.08633085953234439,-0.00034902639132366434,-0.0004603497750064591,-0.23723057287106625,-0.18822986316948806,0.0003931391466683983,0.3625083393633072,0.14676066055164014,0.10596107532709999,0.2548236772071529,-0.1613958237561039,0.19138737202118514,0.0005752748841733891,0.18569521818724224,-0.00019269213676413287,0.07090770004704756,0.3963206464122757,0.40397287197754944,0.40389185069848427,-0.20304420698471562
jj_lnu_dPhi,0.00033838575308817783,0.0006656874279136449,0.0002817228812119489,0.00033088208228159696,0.0007586865286395518,0.0003057602018516924,0.0001882236284015556,-0.00017352514008569218,-8.296421153728728e-05,-0.00030349375318098866,-0.0006444571082702933,-9.714350090353151e-06,0.0004371836394580957,-0.0004453056153065959,-6.240294394793738e-06,0.000638162662213944,0.00013218917491459933,-0.0002992124118858733,0.0002527071597956271,0.00018493338178848876,0.00035537285087576065,0.00027801284620075124,3.451452593910396e-05,-0.0002434656191777164,1.3434198792655696e-05,-0.0001866129928994574,0.0005442779911568003,8.924990544297087e-05,-2.550869434330941e-05,-0.000367585448153564,0.00046238891364684686,0.0004856718349666936,1.0,0.41457446487488636,0.0006484323581529553,0.0004371180452669677,3.553008581739514e-06,-0.031143343856304226,5.671315959761056e-05,0.0005904491339562535,0.32390573830229463,0.0007068569898095027,0.21170954727827876,-0.3049673935607452,-0.2848612213745516,0.00010367117077225375,3.4329458802710774e-06,2.572084337261519e-05,-0.4727897155327709,-4.001828454478364e-05,-0.0002573411837716816,-0.00014581546572704814,0.0004307845412268449,-2.8699353241301804e-05,-0.00021420528269828506,0.0003981870576572711,-1.2886241561869005e-05,0.0006271940694345413,0.00015806054102413908,0.0006135292007034269,-5.5654917763634024e-05,0.0005354887985356905,0.0006676689440041148,0.0004365741601980576,0.0004397999632463067,-0.00018375048610902618
jj_l_dPhi,0.00028947933031514545,0.0005846033924375525,0.0003732081591446468,0.00016919689864391014,0.0006874874377577688,0.0003478411022005021,0.0004088308962226492,-0.0002945001506179629,0.0001908067017932695,-3.83634192439273e-05,-0.0007686783163466736,0.00013971709341488846,0.00021486795081654278,-0.0007590530105885713,-0.0003038171366896916,0.0001572646768722351,0.00039685103114801075,-5.642059033941609e-06,0.0003326088958955278,7.97999747382402e-05,0.00021082195986737437,0.0001698906264396972,-0.00030530843838058906,-5.136034523559641e-05,-0.0002621332436218281,-1.0436141595328212e-05,9.11834317049066e-05,0.00017855988741210795,-1.7109427804268754e-05,3.87262863306158e-05,0.0005256274339338433,0.0001865905834150459,0.41457446487488636,1.0,0.0006606152215807923,-8.166002919429501e-05,7.081233301945259e-05,-0.023734068939883418,0.00010376427234722751,0.00042318825096522393,0.212750001476638,0.0006587328745278418,0.2530105113317666,-0.2305893689763723,-0.20800449929566414,0.0002836266722001812,0.00045322214472569104,-0.00044535539977564014,-0.3047936442278692,0.0002506694017299337,-0.00048245768529383296,0.00024668214373919244,9.700527165414682e-05,-0.00021554024310214327,6.740618474086904e-05,-9.812095227948406e-05,0.0001952780914074654,0.0006057322500751126,0.00028589188249520135,0.0003905498776256237,0.000568963339643663,0.00024484630828087203,0.0005055767813447477,7.441704291139341e-05,7.776304986813526e-05,-0.00022904028638896491
bjet0_pt,0.41931286433133236,0.4579704309809085,0.14480591586290156,0.5207321600137177,0.4252291469124785,0.1823982798543487,0.12501067430390111,0.1754421758711206,-0.0671784831037648,-0.010866385093016465,-0.06943010454726035,0.10294882829147345,0.7433831411991416,-0.19917344859457856,-0.03769610973326147,0.00026607639528698486,0.003470821203696683,0.030276130884605342,-1.0757464489348721e-05,0.05127894894974246,0.0562665827665482,-0.0001428071845209766,0.15538090033992005,-3.459530639796705e-05,-0.000496027947587399,9.43995575133447e-05,-0.00024669191430415875,0.0002756913229330208,0.0003734437101360115,0.00025302161326346147,0.4196739955675023,0.031023884067068897,0.0006484323581529553,0.0006606152215807923,1.0,0.5025883866819961,-0.21894882519016337,-0.0005117872008183128,-0.0005099004542401379,0.11324075457100795,-0.03148349311554315,0.4141483883594077,-0.022985532928487748,-0.0005668982840769758,-0.00046186870517241513,-9.908137068046016e-06,0.10293820346707065,-0.00023660434048003377,-0.000492875121880671,0.3602577893180277,0.08804280572942297,0.0003234547886874644,0.2822123401513096,0.23970429729150314,0.10296759727303563,0.34862450583464777,-0.13275973964090118,0.5348611144847302,0.00011281211883748006,0.4779104860055238,-0.0001411368179116209,0.09509975944900376,0.4956843361010754,0.3608645208835897,0.36118956770741195,0.09664682488784389
bjets_pt_bb,0.46087464739635275,0.5322367895410894,0.23140931879370719,0.2302591001246285,0.35757167276205853,0.31110965506199617,0.2257578027501376,0.2933639103861034,-0.21822202272985394,-0.1168786450026477,-0.1208701855884532,-0.37650857564990053,0.6348498479675144,0.052036726850521194,0.20919230367280592,0.0005705278822535783,0.002574849921737986,-0.006386693424375837,0.00020601900179330546,0.08656135294883077,0.10212045303838091,-2.760415565767872e-05,0.4639119088720462,0.0003693533327940847,-0.0006240883849472755,-0.00031256574327308484,-0.00014165722577050098,0.0004220253796775185,0.00014111244225523361,-0.0002889974980216964,0.3966524757205958,0.09254145056454512,0.0004371180452669677,-8.166002919429501e-05,0.5025883866819961,1.0,-0.03564472012740854,-0.00012948184484662685,-0.00029832205604361415,-0.13935531644047727,0.08622467739271662,0.3569775171599942,0.10066039455725041,-0.0004296566820978162,-0.0004988584703764454,0.00028635396772502516,0.18717020318643623,-0.00022723305032193948,2.263346987992039e-05,0.10707121830789382,0.1289357707153004,0.0004387616219490691,0.2908926244063641,0.3626737222166102,0.17575788102653878,0.7045722261655708,-0.047990908446295624,0.5165709348059047,0.0003259697655086621,0.5723659919835583,0.00010006974712043546,0.15969695827540487,0.5437012834897585,0.4411698020601592,0.44211771203814504,-0.03728614771387951
ak4_jet3_bscore,-0.031520213678492705,0.034818386117987925,0.11920625191746693,-0.14953098106842774,0.006659302738208017,0.11629172923847665,0.039520245786607545,-0.05104758298149553,0.05598686107423614,0.03603827698774611,-0.07718128143528748,-0.06250425029248086,-0.16209396667083872,0.012986270805786697,0.03396586673963641,0.0002523504936195605,-0.001599243795853584,0.2189724526475876,6.374390389734134e-05,-0.009772649388506492,-0.00339337879099043,-0.00019486536655791058,-0.03303256232506545,-0.00019590487711554035,0.0001594965227909845,-0.00024897993358681314,0.001002789221723157,-0.0003542073835458929,-2.409401470671551e-05,-3.723316204280295e-05,0.02828493760401146,-0.13231019385516757,3.553008581739514e-06,7.081233301945259e-05,-0.21894882519016337,-0.03564472012740854,1.0,1.1268736387349974e-05,0.00033042009055440105,-0.04130842456463182,0.04634992409416915,0.0321303061298914,0.034130333348482984,-9.368946082232936e-05,-3.527337756224331e-05,-2.5788240833687277e-05,0.03792172505392223,0.00016783925534438442,8.420957037579551e-05,-0.18265775945128135,-0.12301531287611434,-0.0003670720217808853,0.06967465173189202,0.05327527809990082,0.10117656262775196,0.016392165316343518,-0.15465694520823334,0.00883557424402545,-0.00012942772434374242,0.018876883513667297,0.00031426893021843877,0.023305417010287294,0.024687909001642555,0.0326219490910012,0.03248164569719242,-0.18174799405890554
bjets_dPhi,-0.00022537769900750324,-0.00040972316563831965,-0.00015494740060366318,-0.0002054668024171497,-0.0006508376069281023,-0.00012745347592323173,-0.00029278740006477897,0.0002312267251032252,1.0864613583051226e-05,8.98474529129592e-05,7.704195957316703e-05,9.181014203909367e-05,-0.0005314871977073538,-0.00010363177390937212,0.0005046818936832443,-0.0009029935437502122,0.00011164124226886743,-0.00037427954847518024,0.00034839929423676207,0.0002777791085521172,-4.980266405672812e-05,0.00021784891268897906,-0.0003025844283684577,5.492269607659918e-05,-6.5109329656282315e-06,-0.00038838777824935967,-0.00033972181596660984,0.00020475246333412155,-9.703205622673672e-05,-0.0005170238830869331,-0.00036592321000625114,0.00017781886232380464,-0.031143343856304226,-0.023734068939883418,-0.0005117872008183128,-0.00012948184484662685,1.1268736387349974e-05,1.0,-0.0003062090807728663,-0.00026904797451589253,-0.009696383494260242,-0.0005854612710602927,-0.007766722723127676,0.039656845857456886,0.008063759458109603,0.0001902026897172125,-0.000249599727884935,0.0010375630272051607,0.04148535437727704,-0.00017049770620291608,0.00034504834641970003,6.36244565852492e-05,-0.000240238669575652,-0.00011496804139723491,2.776537943036904e-05,0.00024008170558681644,-0.0001180671669336785,-0.00036485602041148326,0.0002556887487757723,-0.0003906261403661859,-8.314940749566746e-05,-0.0002710076554296441,-0.0003506028593971576,-3.783533370097593e-05,-3.2330651600002115e-05,-0.00016873982867264743
bjets_dEta,-0.00022740830429261957,-0.00042455998481190984,-0.00029312486048021466,-0.000527364884260632,-0.00010188363194759556,-0.0002557165099910134,-0.00041571144102889096,8.810182963228583e-05,-0.00013378075898361894,0.0001966407399352889,-5.061226768539448e-05,-0.0004525506257028373,-0.0002941268745662736,0.0001918486481203726,-0.00022277426764757556,-1.3437134850800752e-05,0.0001392655139978752,-0.00032682576921463176,0.061409907030116055,-0.0002127755749773678,-0.000566705302691067,-0.00019337898560214915,4.619709025559724e-05,-0.08284998367249626,-0.05526843535649946,0.0003058471229520108,-0.10127630101021819,0.0019199812931798583,-0.01255905795805236,-0.0005674161096429971,-0.00048224086795907114,-0.0002995338072319763,5.671315959761056e-05,0.00010376427234722751,-0.0005099004542401379,-0.00029832205604361415,0.00033042009055440105,-0.0003062090807728663,1.0,-0.00034555541909925725,-0.0002627043320776426,-0.0004519522984698343,-0.00029150205611672527,3.80553552732987e-05,6.013081491540331e-05,0.05715225737368808,0.00017789867082245285,-1.7913708073941697e-05,-0.0002022525244239876,4.6215547815007506e-05,4.094410808861886e-05,-0.06129358417996809,-0.00037179981365784284,-0.000587994890392119,-7.885897535436549e-05,-0.00010552888672713926,-0.0003796920553517902,-0.00040879016756828083,0.06280933038722682,-0.00016055977568674948,0.1252795144823427,-0.0004638704315033269,-0.00045028029826474526,-0.000624189268016847,-0.0006256092632224635,-0.00011215030612635524
trijet_pt_rat,0.29835120315815716,0.2553288174942862,0.15434341650045122,0.18355481593090264,0.43832842334622346,0.14338019404988528,0.26842861350726066,0.025476904182942624,0.23173790722689652,0.1847499171588348,-0.05436516876185145,0.310756931795123,0.13048269352480862,-0.20475756884591928,-0.5390619717943148,0.0003110072867596015,-0.0019325347692345917,0.021384730275433323,0.00036707201670072546,0.0318899966099727,0.2536102116093305,-0.0009756141840129053,0.08597848847532252,-0.0003137625689645111,-0.0003662322655957158,0.0007011903874822928,-4.252927901722919e-05,0.00040342470344008834,0.0004274490468519915,0.0007638015799631115,0.10614108258429147,0.20781798317824096,0.0005904491339562535,0.00042318825096522393,0.11324075457100795,-0.13935531644047727,-0.04130842456463182,-0.00026904797451589253,-0.00034555541909925725,1.0,-0.08138976533947118,0.5335053529786175,-0.09962662059243901,-0.0004678693964465968,-0.00013836426091511607,-0.000537992673452164,0.21083964758799642,-4.688478219005452e-05,-0.0001524578068802548,-0.012359861548462754,-0.48582244699312205,0.00025703352715640603,0.09787915207415611,-0.16476810618602028,-0.13523556398109,-0.0337753129890583,-0.049624601191894845,0.1503823052240624,-0.0003559597788518345,0.15536105537848638,-2.7935754437995704e-05,0.20057818261616267,0.1940788886912456,0.20528184393812954,0.20560539978450226,0.01819382556429834
min_b_lnu_dPhi,-0.0027464764150700927,0.04562639367674383,0.06847737117335066,-0.08205999912327096,0.04176131395440131,0.06905883982888618,-0.004117531987239857,-0.028471533553032696,0.030181083716257898,-0.011595741727353549,-0.21021203829172,-0.16286300837842513,-0.04862727926632072,-0.017064983971822965,0.11784141115712139,0.00038177957942044414,0.0007134485150622413,4.027603645322996e-05,-0.00016823353343164277,0.03456337845706067,0.044129063258432265,-0.00025260564217089603,-0.042144006469472514,-0.00011858438286149723,0.00020959865107477273,-0.00013120406743607493,0.00015732755218223748,0.00034845595292454863,-0.00022710461253671953,-0.00016086243692364554,0.040412138372701446,0.03833549593725181,0.32390573830229463,0.212750001476638,-0.03148349311554315,0.08622467739271662,0.04634992409416915,-0.009696383494260242,-0.0002627043320776426,-0.08138976533947118,1.0,0.016756344348518568,0.43971599546355367,-0.34755937746298055,-0.26971032619926816,-0.00023476889205650044,0.003708978156496107,-0.0008398316590240435,-0.41682168506037165,-0.09539054351215233,-0.07241663715420121,-9.864177900861267e-05,0.04000391175623475,0.05855691260973541,0.04391564355210267,0.04434378609748967,0.029468160471951364,0.04004802796284278,-0.0003259599833787338,0.050976048513709044,-0.00011905525020023605,-0.011547951539072253,0.05648706747390197,0.04552868422525581,0.046105962008600135,-0.0014849137581644562
trijet_pt,0.6431312102877387,0.8924505091064348,0.6561534644687823,0.38549777196573465,0.8199880151699508,0.6866696673994341,0.5432319518623816,0.12320944838694595,0.18807195389115003,0.17576793930248455,-0.1901910247796495,0.13433855239531556,0.5409074542249248,-0.28587470264988346,-0.2228469927183642,0.0005163127923019361,0.002317991652636605,0.012360655198799529,0.00024787847285721317,0.08916245590874373,0.31750447339254595,-0.0008124572256077733,0.408524720007032,0.00017564066168807582,-0.0008300255366817246,0.00041656958959237085,8.724033949559681e-05,0.00010980486141695308,0.0002373205938177493,2.887513830750842e-06,0.6362252777100118,0.2686892928087301,0.0007068569898095027,0.0006587328745278418,0.4141483883594077,0.3569775171599942,0.0321303061298914,-0.0005854612710602927,-0.0004519522984698343,0.5335053529786175,0.016756344348518568,1.0,-0.003166562271181394,-0.0006008820056548209,-0.0002723539754578325,-0.0001607195076821198,0.45908656400907355,-5.618135381757275e-06,-0.00016378073616414555,-0.18025527983140294,-0.3225377537149104,0.0004178016488945756,0.5199689056248791,0.4000523653595704,0.3131953078270995,0.4632742746619968,0.027734306084356064,0.7307434643838155,5.101634400936626e-05,0.830812757033074,3.7721545197308958e-06,0.37251679896878476,0.8423204670591016,0.7447062474467673,0.745309274573155,0.022843858087726553
min_b_l_dPhi,-0.0008556342213218692,0.0362560776037209,0.05063696874416633,-0.0784827335458343,0.008618914392959092,0.055030919802619684,-0.004809014654853564,-0.04630240388889024,-0.014063348364024893,0.043717650295366534,-0.12976527192411488,-0.16876647681274093,-0.04038314202439544,-0.09464218173464793,0.12539322670012507,0.00028066712401570516,0.0011735025417429381,-0.002422019700936827,-0.00016994191671195082,0.0239136783553086,0.035058967725794934,-0.00041534446037281094,-0.037977732479540886,-0.0001869910300159589,0.00017806155433469132,-7.388140269168835e-05,0.0007253424408971589,0.00038521086264099014,-0.000435382488657833,0.00029951818423008873,0.03006035149862233,0.03190592407813875,0.21170954727827876,0.2530105113317666,-0.022985532928487748,0.10066039455725041,0.034130333348482984,-0.007766722723127676,-0.00029150205611672527,-0.09962662059243901,0.43971599546355367,-0.003166562271181394,1.0,-0.24053920426869285,-0.16700545814664933,-0.0004562378523525803,0.005425578960126216,-0.0007001002563001033,-0.2559714440195805,-0.06820728368243971,-0.03347741430029428,-0.00020089567827529615,0.030073416206698452,0.05291856544159961,0.03794915555303615,0.06329406807182239,0.01887159561560257,0.030644417653660633,-0.00044476416717100203,0.043162095821051606,-7.385788455761129e-05,-0.014613480949037954,0.045465504054463785,0.03774656864321281,0.03816663766490488,-0.0051098496067288396
bjet_bijet_dPhi,-0.00031143614644009595,-0.0006345133966352226,-0.00019368485039996972,-0.00029290091146522086,-0.0004490711411329457,-0.0002532837849610152,-0.000366144010693149,0.00033123692166317845,-4.326716999757789e-05,-0.00016902763517767552,0.00014766569859330365,-9.623662958700242e-05,-0.00041824813822025726,0.0006033392382003076,0.00034261299996592447,-0.00023770945126244076,0.0005251084065325862,0.00023807264577997844,-0.00026688161788172447,-0.000491043798453926,-0.00015624133367973992,0.0001219605277704866,-8.339673136074201e-05,-0.0002956063089013945,-0.0004726768094070559,0.00022031420803668054,-0.0001792109229085712,-5.604078192522592e-05,3.141193253157096e-06,0.0001305212476509307,-0.000557733539252371,-0.0002764572877523089,-0.3049673935607452,-0.2305893689763723,-0.0005668982840769758,-0.0004296566820978162,-9.368946082232936e-05,0.039656845857456886,3.80553552732987e-05,-0.0004678693964465968,-0.34755937746298055,-0.0006008820056548209,-0.24053920426869285,1.0,0.7746220888043852,-0.00013802185397137278,-0.0002538296110281697,-2.228098922114366e-05,0.3496274144599364,0.0001428657624642409,-0.00010377238607732523,-0.0002763189811019038,-0.00042264496021095276,-2.049904692021332e-05,-0.00017066358964164927,-0.0005779738664538265,-8.463179686580256e-05,-0.0005924147222479782,-0.000226127950895853,-0.0005536076266162524,0.0003609871468058726,-0.0003599371755110522,-0.0005975572250782316,-0.00027181700460710104,-0.0002812468039834581,0.0002103238576862854
trijet_bijet_dPhi,-0.00034998156885931195,-0.0002942089817802241,-0.00016225586063018453,-0.0003021586520786598,-0.00018536649138268952,-0.00021755541287851634,-0.00029216179636795935,-0.00021172825127974655,0.00028024069603851216,0.00020819196068826696,0.00018011254466886325,-4.150993201861122e-05,-0.00026025284802775136,0.00012084359466245469,-8.621319848639695e-05,-0.0001868433671231476,0.0004708150247005181,0.00035786462937526127,-0.00018623051578800376,-0.0005516355047975202,0.00018856050335762042,-0.00032453281351817637,5.0954657844643824e-05,-0.0002265525614318362,-9.617045833536052e-05,0.00020640871353219583,-0.00021444185680754343,-9.812090680068097e-05,9.888352726009645e-05,0.00011776895019169254,-0.00021738336817617385,-4.750599020092029e-05,-0.2848612213745516,-0.20800449929566414,-0.00046186870517241513,-0.0004988584703764454,-3.527337756224331e-05,0.008063759458109603,6.013081491540331e-05,-0.00013836426091511607,-0.26971032619926816,-0.0002723539754578325,-0.16700545814664933,0.7746220888043852,1.0,-0.00020395769965026828,-0.0002593850674016844,-0.00017671573838063144,0.35131936815252407,0.00010499251493106319,-0.0004660252639045442,-0.0002763838455275702,-8.642847411251614e-05,-0.00023550396470800442,-0.00025069423522823867,-0.000438792624939749,-1.3388674821641922e-05,-0.0001339169830513927,-0.0002853686369979677,-0.0003426005871388216,0.00018831824934755542,-0.0002323339136100705,-0.00021837872301588135,-0.00026955746295740616,-0.0002790538739303803,0.00024728208154436434
jj_lnu_dEta,0.00016667172070227573,0.00026635773189139634,7.636230300762263e-05,-0.000704785244707911,0.0002461150985755432,9.022864796211471e-05,0.00014463817885323725,0.00019310068264897015,-5.188641894320436e-05,-8.433867492297735e-05,-0.0003966785260349364,-0.0008401230149081156,-1.7757998410875133e-05,0.00028623320295910915,0.0008908060630514547,5.2192321314414926e-05,0.00018740112739774572,-0.0009873158057996658,0.4204097548505924,-1.4310913639430496e-05,-3.454662366974835e-05,-0.00041663102386730396,-1.6888257853668124e-05,0.6454681032609598,-0.277559456706837,-0.0005547511652968899,-0.2544647142042621,-0.3317425291673714,-0.2593770864746484,6.280529278645766e-05,0.00020381002198541917,0.0005532384208808576,0.00010367117077225375,0.0002836266722001812,-9.908137068046016e-06,0.00028635396772502516,-2.5788240833687277e-05,0.0001902026897172125,0.05715225737368808,-0.000537992673452164,-0.00023476889205650044,-0.0001607195076821198,-0.0004562378523525803,-0.00013802185397137278,-0.00020395769965026828,1.0,0.0003138528964753364,-0.0009855374590046918,0.0005773407514490074,-0.0003015837506692088,-0.00014021214179965553,0.39670254722349646,3.3418413688869006e-05,0.00018166096483241534,-7.736415820840613e-05,0.00012068253667658976,-0.0005832795056578997,0.00010993217701846518,0.958395888159574,0.00011261061003091178,0.3580802584625961,0.0004838842456454364,0.0001071351715141504,-7.068762134450353e-05,-7.198783090936743e-05,-0.00022837433947278668
met_pt,0.5733409125045444,0.5035817084024842,0.5036018913153943,0.07572467835857775,0.5508339274130403,0.5099122978344809,0.7528253803813301,-0.004411955514514189,0.10248947372746206,0.043066901772444655,0.009495358318749429,-0.018599296537737463,0.1531265424347555,-0.025583430633872067,-0.0746460213022652,0.00017271447106946737,0.006572206385026305,-0.03910814100187361,0.00045456868167355227,0.1030836726204957,0.07273754291001353,0.0007540702475102617,0.1291318691898565,0.00016799731732946454,-0.0010689428495783445,-0.00042122621138182347,7.66846596356866e-05,0.00014935431976320615,0.00015791978358459634,-0.00034876457925330905,0.17626261797757847,0.08633085953234439,3.4329458802710774e-06,0.00045322214472569104,0.10293820346707065,0.18717020318643623,0.03792172505392223,-0.000249599727884935,0.00017789867082245285,0.21083964758799642,0.003708978156496107,0.45908656400907355,0.005425578960126216,-0.0002538296110281697,-0.0002593850674016844,0.0003138528964753364,1.0,5.754846034099049e-05,0.0001822953496541237,-0.12480653530843468,-0.08807555732340623,0.0002738147570321544,0.13698351202386874,0.21176358563270573,0.1586134611228209,0.2122741970022619,0.025869177365611114,0.20529428496819047,0.00040764727472817464,0.3655263601341804,0.0003856434648409846,0.03669767570687726,0.2941842034901798,0.3973721952782266,0.39836127512683167,-0.025280355086292162
lep0_phi,0.000359615098588555,-5.3073593239801065e-05,5.08060609658571e-05,-0.0004241979822623272,0.00036240387643550964,0.00011971512080472724,0.000688833177401544,0.0003484837038775052,-0.0006497971863318863,-0.0006025624435401055,0.0001694068965269706,-0.00020057029713320933,-0.0003010463878692865,0.00020981129159900882,-0.0004097310603628833,-0.0973097111871036,0.0005428046105835617,0.00043472415009681805,-0.0016557696157995382,0.0004852123982542249,-0.00010607749554068616,0.05390864302023292,-0.00022161194444409398,-0.0002483082376945388,-0.0005728367314829262,-0.0851612381084795,-0.000353916035109059,-0.0004525279157706246,-0.0005425728130759437,-0.10404463743854545,-8.183304925689424e-07,-0.00034902639132366434,2.572084337261519e-05,-0.00044535539977564014,-0.00023660434048003377,-0.00022723305032193948,0.00016783925534438442,0.0010375630272051607,-1.7913708073941697e-05,-4.688478219005452e-05,-0.0008398316590240435,-5.618135381757275e-06,-0.0007001002563001033,-2.228098922114366e-05,-0.00017671573838063144,-0.0009855374590046918,5.754846034099049e-05,1.0,0.0006993089575994753,0.0002336949982042374,-7.085906937521245e-05,-0.0002928478431464588,-0.00042708904920503503,-0.0003464990148379274,-7.121741897891666e-05,0.0006315102037504832,-0.00024142985009488019,-0.0003340880500828977,-0.0009789372902404424,6.908458877370633e-05,-0.00017376932072263416,0.0002221603328023445,-0.0001352887462364348,-8.888212533274629e-06,-1.9243410843846172e-06,0.0004717423578414519
