,bjet0_pt,ak4_jet0_pt,all_mInv,ak4_jet2_bscore,ak4_jet1_bscore,min_b_l_dPhi,lep0_pt,ak4_jet1_pt,min_b_lnu_dPhi,WW_pt,bjet_bijet_dPhi,ak4_jet2_pt,all_mT,trijet_pt_rat,ak4_jet0_bscore,min_b_l_dR,ak4_jet3_pt,all_pt,jj_l_dPhi,trijet_bijet_dR,blnu_lnu_mT,jj_lnu_dEta,jj_lnu_dR,trijet_pt,jj_l_dR,ak4_jet3_bscore,jj_l_dEta,WW_mT,blnu_bl_mInv,trijet_mInv,lep0_iso,nAK4_nonbtag,nAK4_btag,bjet_bijet_dEta,bjet1_pt,ak4_jet0_eta,ak4_jet3_phi,ak4_jet1_eta,lep0_phi,ak4_jet2_eta,ak4_jet3_eta,nAK4,met_phi,ak4_jet1_phi,ak4_jet2_phi,lep0_eta,trijet_bijet_dPhi,mjj,bb_lnu_dEta,WW_mInv,all_jets_HT,bjets_mean_pt,met_pt,blnu_mT,bjets_dPhi,bjets_dR,all_sT,trijet_bijet_dEta,jj_lnu_dPhi,bb_lnu_dPhi,bjets_dEta,bjet_bijet_dR,bb_lnu_dR,bjets_pt_bb,bjets_mbb,blnu_pt
jj_lnu_dEta,0.004394872660805781,0.013382329754556492,0.04422550230985237,0.010437714195792331,0.013679040848222341,0.008965400303949706,0.003211889321082049,0.003713936704762309,0.004163451822113685,0.017411785265069254,0.011290590535692225,0.013602093306881067,0.04453060459273229,0.02353793810525537,0.032026080964186965,0.0020543609386847353,0.005425727847943531,0.010702881194146094,0.0034673174425633503,0.009059850276458226,0.007095042106966482,0.0,0.022434086762694424,0.020995052736590945,0.03286107996781025,0.0032798927506191814,0.014881094116975468,0.028914823996767765,0.005479791790280752,0.014161304956605426,0.018106159273950158,0.011391296158096472,0.021612562295522532,0.024312756342337982,0.016429674668326344,0.09237969175509941,0.010460267954033969,0.02048227924290902,0.019165601975631413,0.016217528949105442,0.03470033528406885,0.030595662136578067,0.008468021990846189,0.008899528003828821,0.00020213971434502795,0.15860419876216786,0.005406208304476122,0.00424976588374588,0.07597394898444854,0.027153913718578032,0.01024579966042806,0.015425909593518599,0.009136451656007336,0.014423337159118912,0.011616823244353838,0.005411627859814209,0.012061599704202097,0.006432822453365572,0.02602217410197697,0.008580451277746776,0.06616367323872102,0.007741749786201373,0.0006862042607776899,0.018513338337399158,0.01989652290680963,0.018704677478097877
jj_lnu_dR,0.1436490903823939,0.13703902673745022,0.0457728986296633,0.04196038389413167,0.017568819045832455,0.0430040431730586,0.011699545185811136,0.06507051252530285,0.05677765289594239,0.12060093255421916,0.0018886887832595578,0.042018100898876226,0.047266432050779794,0.20037688985936875,0.12652135825777092,0.11816029713509282,0.016051112199948606,0.09793711550413632,0.014813188112719243,0.10246150997575601,0.07767271592291941,0.022434086762694424,0.0,0.1493681863019825,0.1344516177545625,0.03406126223886745,0.022095701626865468,0.10506824213009297,0.12696763844857292,0.05898847677033098,0.014124881031983831,0.09168928825905107,0.06445542979677588,0.005805044415732904,0.0838840716733707,0.002457747943343107,0.009455796365018787,0.0035370362625733137,0.036133801158822164,0.023346996992897297,0.0022044623089191454,0.058960534228423525,0.020022869532803245,0.0037217966053285124,0.006270706660242936,0.01375098495801686,0.001170056770178053,0.16060312553209238,0.01735002536468895,0.1679050288640524,0.0848026890620219,0.1991621971534707,0.10811394095799519,0.03740452781482612,0.03275435316319563,0.05291040449195064,0.026076955371692592,0.00023744177392681661,0.0159174833382584,0.01903884818457208,0.019628893516983093,0.19422758958180422,0.10838098663065177,0.15079818839459835,0.026965728175685495,0.11556965336523406
trijet_pt,0.07631380100580404,0.13776376500736442,0.06865200428528906,0.06591437783009998,0.0490143024780898,0.02932149949617566,0.1037147145727601,0.19471965285257264,0.02661786707667993,0.19281332286173314,0.00859980100256927,0.2029036223399952,0.06752363665086158,0.04515185794920762,0.016780484591203376,0.08683517588787107,0.18454774989068295,0.05824627935550741,0.008501929651537286,0.06571826977748052,0.04102566722046641,0.020995052736590945,0.1493681863019825,0.0,0.15998846988278628,0.018881611616634805,0.01627117655904379,0.05065598866896581,0.052931132009910356,0.016232237483605028,0.003915607121736222,0.00029486776008214033,0.09953537544863222,0.013026797265305272,0.2269328624117193,0.0071829848638885075,0.00626823468600359,3.675709036948032e-05,0.005160384429286542,0.006975209299408111,0.017738031913207997,0.05741334661719988,0.016686034141251378,0.006990178658424289,0.008173713921225083,0.000628619227945015,0.014482412467408388,0.007211149824864982,0.007916035391264021,0.053399354866594084,0.1464106079627373,0.12382485811998029,0.0012143135965111407,0.15630861381691818,0.00022868594233595396,0.0051295623559943215,0.11206178250199572,0.0038077886715010664,0.010260559663218786,0.011810279467657156,0.020685527996610123,0.045867568116041646,0.036196579216132396,0.08919078067077468,0.08707554815880247,0.04417242265676358
jj_l_dR,0.1456721801462777,0.11187151150298838,0.06176199130968138,0.021522483127909116,0.04131971607833355,0.023618686879892527,0.039467927432625866,0.08038537603572563,0.043769158629734045,0.15901112945478357,0.005913290952370035,0.05488377157949397,0.06297012389211443,0.21427666604756865,0.13789549389420713,0.05663727000763,0.03216577795545028,0.07430624025211961,0.008260011407989112,0.0965125318363638,0.10787552455490523,0.03286107996781025,0.1344516177545625,0.15998846988278628,0.0,0.024139063592857356,0.03479243990104905,0.12641740993212774,0.10518502747824059,0.08489454655858339,0.02098159732235384,0.07403814067696349,0.05020758672868982,0.01704280374035509,0.08147984697397449,0.002995744626107977,4.645345624817888e-05,0.01769757707460258,0.02520549120634021,0.032211216522717495,0.007438078355152018,0.0496102819230251,0.02840783380602406,0.013092091004232453,0.008121213094460823,0.0141326101144901,0.00455838614658596,0.1675430103597764,0.0153479720081219,0.18293877044286444,0.08200877448968015,0.18551028578984163,0.17974499506028493,0.028857632754586013,0.02651665419753425,0.051696009733948944,0.010056264173156873,0.004185575392949242,0.016351654139796338,0.013981764883209312,0.016144604987918608,0.19355848325241312,0.07298572568121946,0.1583055840244149,0.049692444334240055,0.11810146739940403
ak4_jet3_bscore,0.04995720882887039,0.0005565267384194002,0.03043674626023129,0.00654770042480507,0.07045420929079446,0.018429962569384062,0.03654239512563505,0.024383640241457002,0.013577315293738061,0.04525012958689758,0.012054886071249238,0.04033177030386592,0.030586968628184732,0.03803524432421672,0.03993327756075479,0.0002662263198552634,0.03221846194718636,0.0021836010760776063,0.014636409225386856,0.006356689108576036,0.03423511652714745,0.0032798927506191814,0.03406126223886745,0.018881611616634805,0.024139063592857356,0.0,0.0015660726745034203,0.018106181113091674,0.00014557230742005822,0.03730563533863802,0.001534660281905243,0.03313488704071785,0.07035642726743854,0.007625368217940625,0.050145072460451065,0.009746684325198287,0.010170965956701618,0.016951403947387898,0.018024784442740045,0.009311241198654535,0.010676116547487622,0.025534137924486718,0.017480989600690278,0.011942435910810999,0.004988897224237132,0.00480392134743903,0.0007855230591821134,0.05550804677852457,0.01593425170385179,0.0251188713921994,0.026205507773785795,0.030938427388078643,0.026839667982883356,0.00024997613063063723,0.02618666313935704,0.0056792042788757005,0.0069321112520189035,0.00637631306708904,0.006720009900755528,0.0005079093994372084,0.012086252272088647,0.014627286180056182,0.01133059941034295,0.022469172545235686,0.008122420836432637,0.028629496037773306
jj_l_dEta,0.002154070969101878,0.008849118092835303,0.04173460657397542,0.0063346907621294885,0.017310278682786197,0.015934639698170768,0.007527953305814913,0.008595311739022898,0.01194544686068391,0.019538785446214582,0.008858264057545707,0.017650129446238866,0.04192813507645046,0.023410205215727228,0.029772780772377393,0.0018396073748575496,0.007355710239131679,0.0041148644567450725,0.0014919121306463472,0.011586552153423822,0.009554438425790492,0.014881094116975468,0.022095701626865468,0.01627117655904379,0.03479243990104905,0.0015660726745034203,0.0,0.030866780566555365,0.006210804159375598,0.012105149614094896,0.019707250193099057,0.012042483804092759,0.025090342116667688,0.030103638486630557,0.017231398613944505,0.12251672952010517,0.010903706895835792,0.010878858536153585,0.011029880019214917,0.02400766614627839,0.04693897360241592,0.034059716759004904,0.014100468477149864,0.006487822048046952,0.0010853789053926026,0.12392850709723557,0.003054223252113452,0.004201954470064524,0.085391994830855,0.028687834153548832,0.006438637415488735,0.010424417960711356,0.00518463314961546,0.011355818019068997,0.009540692391323838,0.01340207440294317,0.008755003725502633,0.01535123924016868,0.02813646912847469,0.012301873637184824,0.07201195774278595,0.005898598195661452,0.00992070050685403,0.019150684163857755,0.004818479331489544,0.012437005796021465
WW_mT,0.04753743982364514,0.1709506574118027,0.004936747542440889,0.017528982443321343,0.09261291909187591,0.006019941629438086,0.07261532172100593,0.0496196525532141,0.009044395839274223,0.13101984310227166,0.018046110971834874,0.06562828540826388,0.004694888180476919,0.02955292602601567,0.0222921131744942,0.08512154234985503,0.09422020344596915,0.00095763336812138,0.012839043354307592,0.0613447579889837,0.03307325411921136,0.028914823996767765,0.10506824213009297,0.05065598866896581,0.12641740993212774,0.018106181113091674,0.030866780566555365,0.0,0.01619590597676765,0.023306390614012296,0.01844069312961703,0.09691496612696424,0.041650758638339565,0.021382864971203733,0.02293373313327665,0.0004286240864900784,0.005286110416156333,0.00877868227702618,0.02081571719538129,0.008384098582511294,0.00011022731222869343,0.07428656993483693,0.019378051854001425,0.0207957270628597,0.0045542279076547015,0.01479093343722246,0.01875820335935087,0.03072851833372403,0.007409682147976565,0.0169649857381462,0.09898526562921661,0.011675058312739572,0.021205366027458983,0.07263483241691104,0.013413708653515988,0.027621289346960932,0.06480874449264107,0.005728793567013605,0.03392068495160045,0.004077230553255352,0.020243799076029655,0.06497628407576084,0.004154254334568536,0.07526678480057389,0.04022828993668261,0.026681095410440503
blnu_bl_mInv,0.0064280449236364945,0.0286910969132618,0.019989517885858177,0.05327225336366723,0.04325123950443052,0.010999073325656403,0.07882251383369787,0.09284200811358556,0.029525699966992048,0.10921771238495265,0.006009485275714611,0.03912018816141763,0.019324487239377353,0.004955942136610339,0.06547737978751417,0.07914282582962329,0.008137053884842954,0.027884879261309184,0.000687019196935406,0.10392484207961981,0.0021687077874086025,0.005479791790280752,0.12696763844857292,0.052931132009910356,0.10518502747824059,0.00014557230742005822,0.006210804159375598,0.01619590597676765,0.0,0.08064762026300673,0.029934140808427566,0.07105844750220522,0.10342610416466008,0.021857106758174722,0.04819116005768301,0.011276217332210133,0.0014864224951615618,0.001381388614006126,0.001119159206112025,0.006594503102188568,0.02565605059130433,0.006335762816850318,0.024829571271230692,0.010528184481134718,0.009372839664036663,0.015165785281609218,0.008693152512675936,0.044112875927095535,0.01044303118799124,0.06389038334598249,0.06242415932393272,0.0857179104125067,0.036724671868393864,0.1038970890213784,0.015073296151434023,0.193590206062294,0.06765062073946074,0.008902238411928902,0.0024708525131117405,0.027520109682154348,0.0009076852866595566,0.002717820023478326,0.017677497608966503,0.09182460389937719,0.04038491205240463,0.02286405080092277
trijet_mInv,0.006322436047713459,0.02345639635337793,0.03825193137862293,0.008415645480087282,0.023140234136478758,0.0012081436042229304,0.0008082631642862825,0.006428756210759612,0.009175902190893967,0.06479675187496353,0.03594406327954349,0.021275614969684387,0.03781995668839511,0.005024501840852846,0.016863999270305102,0.084727448018472,0.0632005928064242,0.037291642573073366,0.029023960945051587,0.054461932983297434,0.04676733503815139,0.014161304956605426,0.05898847677033098,0.016232237483605028,0.08489454655858339,0.03730563533863802,0.012105149614094896,0.023306390614012296,0.08064762026300673,0.0,0.03335672119705024,0.07331115029447484,0.024012513260428914,0.016653668923663743,0.043795692039333756,0.031034176368473047,0.0001669083331613204,0.018222866730323195,0.005153261025828154,0.003808412967799209,0.00984261144473919,0.06257980005290552,0.014765291083854505,0.013379904120828085,0.00022559919211758252,0.010701177910856317,0.031208983223452995,0.06907059931124493,0.0047642902631942615,0.0007332777304279725,0.003659749786643185,0.03480377304804383,0.041725140492503004,0.05783656391204553,0.00965928610146948,0.05049760007794246,0.020593652508346105,0.020863338115873972,0.03731789338077676,0.005120612475841057,0.010010282304341912,0.029482028799232507,0.018945606950147853,0.007753638765449877,0.06185647113959286,0.026978975363333157
lep0_iso,0.0011830929585236348,0.013609863893610439,0.007028449484827757,0.0023801598734828353,0.005337845112076515,0.014619917939465385,0.022040234908409555,0.0018587831926944842,0.01920479732528692,0.009984982445013143,0.02257737467039599,0.01051588684472808,0.006753742514821582,0.007087676057605293,0.008816240929743759,0.010699569176447942,0.004329871056271575,0.013491285808623722,0.0044639759360365384,0.009872198559195114,0.0075836110770289705,0.018106159273950158,0.014124881031983831,0.003915607121736222,0.02098159732235384,0.001534660281905243,0.019707250193099057,0.01844069312961703,0.029934140808427566,0.03335672119705024,0.0,0.003904396087626083,0.006298316718520474,0.02898030302341381,0.0018200025208510995,0.02634819855591904,0.0030789168212908506,0.0023725998966086562,0.0030956600901994387,0.0038394400253709215,0.009146124445655119,0.009335574713460698,0.024816916744814465,0.009073018421710329,0.006488752890973716,0.007884784854593067,0.01626432271177417,0.03465123384453587,0.021476897955495202,0.020219111466389977,0.006673879886123228,0.0006183851510574764,0.0021717480813841367,0.013801932963942373,0.0012248523239542092,0.006095783758147148,3.500028519484895e-05,0.046150749856910624,0.00012220625317701833,0.002569470146372016,0.02546946478581528,0.01805769702389682,0.011906721813847304,0.0017071412663648734,0.00617495133105418,0.0024680267993123697
nAK4_nonbtag,0.03041624953488544,0.061277681169571774,0.07303646910438816,0.027273895941388265,0.006726189789202558,0.011291096541981321,0.08703180238736759,0.023329921004429155,0.014012645882876783,0.20378314621004762,0.018233776278076957,0.025287219911775877,0.07303063565243784,0.03215122465215106,0.0027429211266323528,0.12506780390826946,0.027863597499623638,0.005317187760853416,0.0014194936113166759,0.03794565348597398,0.13758794321716297,0.011391296158096472,0.09168928825905107,0.00029486776008214033,0.07403814067696349,0.03313488704071785,0.012042483804092759,0.09691496612696424,0.07105844750220522,0.07331115029447484,0.003904396087626083,0.0,0.07131002184925828,0.003637025460668077,0.0539653275214938,0.014425301338373027,0.008341779650437418,0.020557642921589413,0.002182979685755809,0.013978535971256605,0.003306151377756275,0.03500873545181227,0.009730261769446285,0.011031233011649114,0.006316118839094232,0.002465376631548421,0.01918876152450777,0.04340765591503895,0.002316563201231927,0.08303631623096443,0.023675238803898713,0.006657535442453384,0.10355396650785695,0.08904205598655793,0.002572275425832814,0.1842875294232394,0.0718186025982081,0.003983981510213779,0.009441385816163241,0.0026095587727741334,0.008094806677159254,0.1060881461099426,0.045894197661642835,0.13885340166453908,0.1253400784145192,0.02867036465943519
nAK4_btag,0.1467585063404281,0.04653967162741642,0.020427931678959965,0.059435584010356785,0.012413677140982543,0.006917604578028699,0.06436813687676596,0.0438926392205724,0.020068918402778226,0.11183872317160652,0.019055665611028966,0.01987060735738026,0.020375450281671474,0.12609159962329142,0.047195225028617116,0.2857613713705999,0.02273340706516494,0.012117317470431356,0.004262994209785355,0.044817314815656664,0.09533781458012705,0.021612562295522532,0.06445542979677588,0.09953537544863222,0.05020758672868982,0.07035642726743854,0.025090342116667688,0.041650758638339565,0.10342610416466008,0.024012513260428914,0.006298316718520474,0.07131002184925828,0.0,0.012398316599346359,0.07968592740116133,0.0254877613585621,0.011910417955135415,0.014902074024624602,0.00804181789309328,0.00022237412064493676,0.033802915086492295,0.027185251025527546,0.012274641533864946,0.031544385351424654,0.017646785509248284,0.03763716407810321,0.01877197329487581,0.009073924735915756,0.004447507951205409,0.019017021037600886,0.04632421094472749,0.05761798942282582,0.06032805333165689,0.03095803953151066,0.009464757545309226,0.34702602959183354,0.00767199766824991,0.0053253134906638315,0.009720807750643982,0.008234367531827444,0.008875349119540486,0.08689431149638312,0.10221909628337844,0.14106436725474075,0.2815250647226931,0.07842137977318807
bjet_bijet_dEta,0.005960989307594638,0.01882980705013891,0.03472184036117838,0.018525483130267823,0.004741700965149599,0.006159735008833099,0.022418793970180935,0.0012429324341944937,0.005076815717013315,0.022093318744342772,0.0036563940793018592,0.02582220471242241,0.034653889796848567,0.006627721170618449,0.015400555913553396,0.023896042830304758,0.014874193459916293,0.008112844006404841,0.0007826740399389936,0.026519539444353393,0.021469207225440313,0.024312756342337982,0.005805044415732904,0.013026797265305272,0.01704280374035509,0.007625368217940625,0.030103638486630557,0.021382864971203733,0.021857106758174722,0.016653668923663743,0.02898030302341381,0.003637025460668077,0.012398316599346359,0.0,0.02207291207626476,0.18607104272179079,0.01282100190164791,0.04215769024964436,0.01715529067473986,0.02066631976145719,0.0383046205178679,0.005179544529654578,0.021092485748006037,0.003329299340500327,0.012248770524952863,0.12357123355186447,0.0019581147621878453,0.005806285378419421,0.16248015464518742,0.017285852126689906,0.004939120418453705,0.02085564545148377,0.013678307791026403,0.025553240762672638,0.008479928903880257,0.018980218703587008,0.013936087549374582,0.03287525414849457,0.011402335282181,0.014321821824730843,0.023852767412751316,0.018856263930705722,0.01614937039421596,0.030221129446913565,0.012744248111579036,0.0055861908091225715
bjet1_pt,0.34857329334965736,0.11422697936241316,0.08388247114568398,0.08608062398496885,0.013150891292987979,0.04741215338930305,0.016842625438493797,0.13319057052465805,0.010048693417259412,0.043867223246481346,0.03553412138033798,0.08383879508896258,0.08360644234620818,0.19248968930604915,0.06233287013085064,0.29812221788930193,0.06753212957394653,0.015994346179617928,0.0038403127518525392,0.004906350119630226,0.0009814271406665964,0.016429674668326344,0.0838840716733707,0.2269328624117193,0.08147984697397449,0.050145072460451065,0.017231398613944505,0.02293373313327665,0.04819116005768301,0.043795692039333756,0.0018200025208510995,0.0539653275214938,0.07968592740116133,0.02207291207626476,0.0,0.001209825444208448,0.001192977735976777,0.0005359098012367062,0.04077334543022329,0.00443160009911404,0.004461620561057077,0.003239497134854899,0.015250218524574624,0.023743365477266413,0.009755144168147802,0.0011440814619691042,0.027598699511337123,0.04509122004151062,0.004389571398985718,0.06565445227934341,0.08769674295612462,0.22285953925731128,0.0066127597200217325,0.09504395974576452,0.0009196203207327679,0.38187801357682016,0.06840563581127551,0.015937859890410754,0.00809392133088679,0.008836214266104798,0.013406393689717334,0.1465110210301776,0.000185142319497289,0.03174150191121644,0.3894762399371936,0.21951057477623462
ak4_jet0_eta,0.00042500120669399676,0.00495326554529191,0.01133018027705672,0.011476086973977985,0.0006876787486196209,0.0036559727058864976,0.00617029783684096,0.011983863917690699,0.0052615226902432985,0.006954404144167686,0.00321278459940214,0.0076445821431811,0.010784993629201848,0.015699191526795234,0.01012056231816433,0.010206754077116766,0.011533699394565613,0.03232057486030742,0.0158214013028827,0.024087897795619522,0.014864362279980007,0.09237969175509941,0.002457747943343107,0.0071829848638885075,0.002995744626107977,0.009746684325198287,0.12251672952010517,0.0004286240864900784,0.011276217332210133,0.031034176368473047,0.02634819855591904,0.014425301338373027,0.0254877613585621,0.18607104272179079,0.001209825444208448,0.0,0.017140450637906476,0.043905403425476996,0.02016345747357322,0.012460173632861782,0.023419436893858947,0.0020874627928988503,0.004885552750269195,0.005177369829000342,0.00708049536252826,0.09037619562410176,4.4076206770863875e-06,0.006433553798638734,0.02828640398261384,0.0015106043683590635,0.004697666730201792,0.000525220202385241,0.012006117440713815,0.00016515463937627592,0.009857005046979768,0.016631857026166635,0.009125981367440786,0.20213331731445483,0.03280873643119094,0.001943843433820829,0.10557937601245206,0.03152342994372836,0.0035346223516077527,0.006437163020170988,0.03081723509809744,0.009900392997523322
ak4_jet3_phi,0.00712265599283918,0.0015832746621059707,0.0031970964869082203,0.025433917603319523,0.0010752406809796493,0.010160193737345504,0.006354420687355997,0.0017075008911467155,0.0004808357638158075,0.0039598060142000575,0.0016282679972545527,0.015312847460899202,0.003043154397563849,0.008622736716813802,0.029495577513221193,0.008103400961653191,0.011891127332926613,0.010706844897703746,0.008253885755180723,0.003449788235597255,0.026976834912882126,0.010460267954033969,0.009455796365018787,0.00626823468600359,4.645345624817888e-05,0.010170965956701618,0.010903706895835792,0.005286110416156333,0.0014864224951615618,0.0001669083331613204,0.0030789168212908506,0.008341779650437418,0.011910417955135415,0.01282100190164791,0.001192977735976777,0.017140450637906476,0.0,0.02280650351212739,0.08806656302346916,0.005588573512911891,0.014521673452708607,0.0009520554415406041,0.04255812510275373,0.002766102962536314,0.007458341154290716,0.02407935799773628,0.001970503184504174,0.003570157539005248,0.008788847072134344,0.006027716441024154,0.004791515708309877,0.006888701107835918,0.022403225838350634,0.01121881924434594,0.0013603794505322828,0.0032993204186445783,0.004785196998230267,0.027424269031926095,0.00879531480436894,0.003951368213471441,0.004511983188769496,0.0029484198295067795,0.0051502994417821964,0.0022569782788483153,0.005327463176774786,0.003051131768984145
ak4_jet1_eta,0.01614691181371359,0.005852614927764174,0.005094911351137479,0.002979164367292734,0.01791075302272536,0.011193358514634415,0.0010674869083363674,0.011083701799211745,0.013619214763739347,0.0009006464484031725,0.020231563475587657,0.006539044514044551,0.005446634674903266,0.003472677993072863,0.021539047606762896,0.010328687590035886,0.003232286902127875,0.008227773321860015,0.0007590042671964137,0.004476276298016563,0.015091536961813664,0.02048227924290902,0.0035370362625733137,3.675709036948032e-05,0.01769757707460258,0.016951403947387898,0.010878858536153585,0.00877868227702618,0.001381388614006126,0.018222866730323195,0.0023725998966086562,0.020557642921589413,0.014902074024624602,0.04215769024964436,0.0005359098012367062,0.043905403425476996,0.02280650351212739,0.0,0.010615758409293132,0.020306880320450693,0.0016639731962888038,0.013579148006884686,0.0036425792049085796,0.015308380844472617,0.00949869226913722,0.09146374259841378,0.015694072699158224,0.019593440102332826,0.14480819702686562,0.009482870934294329,0.004350295722947456,0.014081275502672413,0.017429433699028996,0.013778711667336258,0.033865780249821516,0.023005357841965644,0.008822048943364526,0.044729386318947295,0.012007747522802236,0.009525654700092399,0.007315287055592865,0.005070453757676637,0.012212292659621586,0.011264247136801336,0.010108757206708256,0.006567488150852511
lep0_phi,0.012613206179223598,0.0012951670432154094,0.003755093715784517,0.010565390362058943,0.012824540453488081,0.0014328055226586359,0.01123328583059079,0.00755580697102718,0.014326483873474696,0.028545665807560246,0.0026375669314018394,0.009519535323922778,0.0034024796370879817,0.006896543939601012,0.023933632828847272,0.01927834892745189,0.008989261402989229,0.018939991461721567,0.009565879228486236,0.020281123743403795,0.018898695298753716,0.019165601975631413,0.036133801158822164,0.005160384429286542,0.02520549120634021,0.018024784442740045,0.011029880019214917,0.02081571719538129,0.001119159206112025,0.005153261025828154,0.0030956600901994387,0.002182979685755809,0.00804181789309328,0.01715529067473986,0.04077334543022329,0.02016345747357322,0.08806656302346916,0.010615758409293132,0.0,0.017227998711164774,0.008439823336256513,0.003613945537895611,0.07047705374120392,0.0510543567427455,0.09599000276708776,0.00741159053056764,0.0022009701672976683,0.018504197542550796,0.0010487731966626309,0.02865461653003659,0.001795601491927178,0.01855875306127408,0.01518230301291103,0.016354244290220296,0.0013681388883112337,0.01718534941329111,0.006125157424001501,0.01897089975580409,0.03129492546994144,0.003154359805054812,0.0054727625624500864,0.010461837503588228,0.04239076940911819,0.026037941407499036,0.0008365842770905268,0.0356978421511384
ak4_jet2_eta,0.01028711256947811,0.0012398817791620968,0.001967309280352137,0.009978519462863742,0.02223873163679766,0.01944649744008963,0.002893627109834466,0.012678214223406823,0.002458131712882721,0.002241624002393587,0.01569252961857904,0.017947716646094156,0.0022040277355672255,0.015801028228816183,0.0001561495561847641,0.008376116500288043,0.0031213627659370975,0.015935524787430825,0.00031340728470456724,0.002972824871293007,0.030393305025396906,0.016217528949105442,0.023346996992897297,0.006975209299408111,0.032211216522717495,0.009311241198654535,0.02400766614627839,0.008384098582511294,0.006594503102188568,0.003808412967799209,0.0038394400253709215,0.013978535971256605,0.00022237412064493676,0.02066631976145719,0.00443160009911404,0.012460173632861782,0.005588573512911891,0.020306880320450693,0.017227998711164774,0.0,0.02607364516506544,0.01713798680352463,0.006483769517509799,0.018020885577333123,0.01095734815631667,0.07283082042172664,0.007736715373266213,0.011017427533332824,0.12758844029420208,0.01036894497563178,0.010325646668210118,0.005411621188746795,0.026968748684775553,0.01517911585536466,0.004654728661505434,0.0020348647180853862,0.0009063930324661208,0.036110268805497364,0.013458797927035547,0.016314486259267652,0.016634108565994316,0.0071862252404090755,0.004159172421654894,0.003647006898239282,0.012552913773571286,0.02763746758726347
ak4_jet3_eta,0.02079496488273476,0.024014663922700068,0.0008291139440982948,0.020465874150556278,0.005008873710770506,0.004672821503931114,0.008916220319353569,0.008895731263318917,1.230735690078207e-06,0.01533973655770468,0.013432142754289996,0.005842849451608176,0.0010257858129932387,0.011191543420105901,0.008245111604180764,0.00997890968001494,0.02195230807421604,0.008123364586969275,0.019614703596512042,0.013495268133353899,0.02322220937301581,0.03470033528406885,0.0022044623089191454,0.017738031913207997,0.007438078355152018,0.010676116547487622,0.04693897360241592,0.00011022731222869343,0.02565605059130433,0.00984261144473919,0.009146124445655119,0.003306151377756275,0.033802915086492295,0.0383046205178679,0.004461620561057077,0.023419436893858947,0.014521673452708607,0.0016639731962888038,0.008439823336256513,0.02607364516506544,0.0,0.022034249085911672,0.0025483009036090716,0.0006200299655743152,0.0012750891408165376,0.10689135647312081,0.006517342126385469,0.02050410488564519,0.113379827924913,0.0023751984195648284,0.0005228254769004601,0.014286032963326332,0.022868809528729175,0.030771778189421162,0.003761027992499473,0.003407977701416557,0.009089650818599143,0.044645967367855525,0.0006842993270105499,0.018969841188273932,0.012131081425115528,0.01294693190362944,0.006581084680021049,0.014849525774692623,0.03129637747696439,0.02558114380476225
nAK4,0.07146215293997439,0.09796896977149455,0.07677112560185223,0.02335549906260919,0.026882753067107565,0.017134791257942105,0.05485419434526662,0.04673296517161987,0.004149045878110692,0.1452985065096005,0.007467022397330851,0.02432952089420093,0.07676402649134273,0.04235723768254962,0.03323795031940402,0.0591601029259928,0.021514504347444396,0.0025250903307610408,0.0015826171158561,0.023794932019476855,0.09194169825012112,0.030595662136578067,0.058960534228423525,0.05741334661719988,0.0496102819230251,0.025534137924486718,0.034059716759004904,0.07428656993483693,0.006335762816850318,0.06257980005290552,0.009335574713460698,0.03500873545181227,0.027185251025527546,0.005179544529654578,0.003239497134854899,0.0020874627928988503,0.0009520554415406041,0.013579148006884686,0.003613945537895611,0.01713798680352463,0.022034249085911672,0.0,0.0023449854578995034,0.010999448477668036,0.021333788496339427,0.03198484739638663,0.008866439816781117,0.04145429022121185,0.006270292013838384,0.07647177808601732,0.033852602786272334,0.04450532638758001,0.07731035205118875,0.07822687260659009,0.01045648388208823,0.04314094435725371,0.06693423348117067,0.0007249952231884884,0.003977028494804638,0.003179353423689217,0.0029931231260776786,0.06316023367299683,0.01294532662199542,0.0544204129698407,0.05912921939178856,0.08678313757640058
met_phi,0.004943843581144729,0.008777249700424419,0.004239913039803143,0.002971430521479167,0.013521747734346758,0.007170395130434625,0.004283367089277116,0.005161996096549722,0.0001478356117264498,0.011617876179761209,0.003957762777916006,0.006064624401793708,0.004598746692080133,0.004747343860031634,0.017696759836101774,0.019126709386530247,0.011413515300004062,0.007531359221837161,0.004763564349308051,0.009214751347900554,0.0009674622283096818,0.008468021990846189,0.020022869532803245,0.016686034141251378,0.02840783380602406,0.017480989600690278,0.014100468477149864,0.019378051854001425,0.024829571271230692,0.014765291083854505,0.024816916744814465,0.009730261769446285,0.012274641533864946,0.021092485748006037,0.015250218524574624,0.004885552750269195,0.04255812510275373,0.0036425792049085796,0.07047705374120392,0.006483769517509799,0.0025483009036090716,0.0023449854578995034,0.0,0.02024613009004625,0.0269604067498821,0.004969981748650739,0.00754879786799055,0.01571489114926688,0.02057123012636939,0.0233565734412181,0.0028658726332101148,0.006730858394226281,0.0036761614752171302,0.0054331065240390535,0.018747527153456775,0.00967814220772676,0.0021592886373271165,0.011596264257123219,0.008211089108818573,0.006748168341992582,0.009880211430897644,0.003126033290315472,0.003759629966979568,0.016787465597961036,0.008693570156384438,0.018492506733359358
